,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,status_count,follower_count,following_count,num_days,account_creation_date,account_language,statuses_per_day,followers_per_day,following_per_day,desc_len_terms,desc_len_chars,num_list_items,num_hashtags,url_count,has_location,last_tweet_date,class_value
5658,pMXFW3OHj28xVkHY+pKocjLjvDpqoi3QKCUnHWycdk=,pMXFW3OHj28xVkHY+pKocjLjvDpqoi3QKCUnHWycdk=,pMXFW3OHj28xVkHY+pKocjLjvDpqoi3QKCUnHWycdk=,Gilan,آسانا بدخشانی,47,128,314,228,2017-11-14,fa,0.20614035100000003,0.561403509,1.377192982,2,13,1,0,0,1,2018-06-30 08:14,bot
4694,nmeJNLj6DNZ5KSfGuwszeqnYqvESA3+zIok3MFEqXm8=,nmeJNLj6DNZ5KSfGuwszeqnYqvESA3+zIok3MFEqXm8=,nmeJNLj6DNZ5KSfGuwszeqnYqvESA3+zIok3MFEqXm8=,"Fremont, CA","شوخی مگه آنفالوکنی نمونی 
فالو=فالو آنفالو=آنفالو😊",104,860,461,450,2017-10-24,en,0.231111111,1.9111111109999999,1.024444444,4,50,1,0,0,1,2019-01-17 17:25,bot
9457,9.04715E+17,Marlboro Man,JohnCopper16,,Proud Marlboro smoker. F*ck the left!,805,5941,4966,199,2017-09-04,en,4.045226131000001,29.85427136,24.95477387,5,37,2,0,0,0,2018-03-22 01:06,bot
3241,9.46012E+17,Firmansyah Ramadhan,FirmanTuhan1234,"Cirebon, Jawa Barat","Hargailah hari kemarin, Hiduplah
untuk hari ini; Dan mimpikanlah
hari esok | Head Chef di Restoran Sederhana Cirebon | Ayah dari si kembar Adena & Adelia",15,0,3,68,2017-12-27,id,0.220588235,0.0,0.044117647,23,153,2,0,0,1,2018-03-05 12:47,bot
2969,k+3As18lZWxTlE1xj4Biq97hTCCtRXclEgxGeiuwg=,k+3As18lZWxTlE1xj4Biq97hTCCtRXclEgxGeiuwg=,k+3As18lZWxTlE1xj4Biq97hTCCtRXclEgxGeiuwg=,,Sometimes I just stare and sometimes I just sit and stare.,879,172,493,1097,2015-07-26,en,0.801276208,0.156791249,0.449407475,11,58,2,0,0,0,2018-07-27 20:00,bot
6529,9.46043E+17,terme esterlabi,terme_esterlab1,Gilan,"Sometimes I’m not angry, I’m hurt and there’s a big difference.",1,0,0,45,2017-12-27,en,0.022222222000000003,0.0,0.0,14,63,2,0,0,1,2018-02-10 13:54,bot
7674,8b3aa79f9434a59439dbfbf33093f1c5ef41686e4f8c75b361338a8399a6d6cf,8b3aa79f9434a59439dbfbf33093f1c5ef41686e4f8c75b361338a8399a6d6cf,8b3aa79f9434a59439dbfbf33093f1c5ef41686e4f8c75b361338a8399a6d6cf,Italia,😵,417,60,452,13,2017-03-06,it,32.07692308,4.615384615,34.76923077,0,1,1,0,0,1,2017-03-19 11:18,bot
6707,PVE3KHdmHDTBav+6SXxMjgv9VpeFd659o5tJJ+59Os=,PVE3KHdmHDTBav+6SXxMjgv9VpeFd659o5tJJ+59Os=,PVE3KHdmHDTBav+6SXxMjgv9VpeFd659o5tJJ+59Os=,MAZANDARAN,2+2=5,1,7,17,13,2017-12-27,fa,0.076923077,0.538461538,1.307692308,0,5,1,0,0,1,2018-01-09 10:46,bot
2012,IOHrB2A4vr1jrx9dwjcduaXOKQ35E+RIeV37j3S4=,IOHrB2A4vr1jrx9dwjcduaXOKQ35E+RIeV37j3S4=,IOHrB2A4vr1jrx9dwjcduaXOKQ35E+RIeV37j3S4=,Afghanistan,طرفدار صلح و دوستی،دشمن ظلم و ستم.,1308,2494,3805,459,2017-05-23,fa,2.849673203,5.433551197999999,8.289760349,6,34,2,0,0,1,2018-08-25 07:27,bot
8013,1b8b06bd3f2d76103c21ad317f7b9ab8c76eadb3edc509a651b7d3a45a5e0460,1b8b06bd3f2d76103c21ad317f7b9ab8c76eadb3edc509a651b7d3a45a5e0460,1b8b06bd3f2d76103c21ad317f7b9ab8c76eadb3edc509a651b7d3a45a5e0460,Louisiana,“Do one thing every day that scares you.” ― Eleanor Roosevelt,1,30,125,213,2014-06-17,en,0.004694836,0.14084507,0.58685446,9,61,2,0,0,1,2015-01-16 18:10,bot
4708,MYlCyW3tYBg9BRJqjDVG5oQ0A+ue8qN0UBu4LvH0Q2k=,MYlCyW3tYBg9BRJqjDVG5oQ0A+ue8qN0UBu4LvH0Q2k=,MYlCyW3tYBg9BRJqjDVG5oQ0A+ue8qN0UBu4LvH0Q2k=,"Mashhad,   Iran",#ایرانی_آزاد,77,122,257,276,2017-12-23,en,0.27898550699999997,0.442028986,0.93115942,0,12,1,0,0,1,2018-09-25 20:22,bot
10514,DnNBoEfMpcUsPu+LR2YybHJC9abbjX3wU126AlZJqA=,DnNBoEfMpcUsPu+LR2YybHJC9abbjX3wU126AlZJqA=,DnNBoEfMpcUsPu+LR2YybHJC9abbjX3wU126AlZJqA=,"New York, USA",Total food evangelist  ... Working,167,69,106,201,2015-03-12,en,0.8308457709999999,0.34328358200000003,0.527363184,4,34,4,0,0,1,2015-09-29 01:42,bot
5550,OvcnNnyVllzc4QfiYgEl+gDJlFVpacIT6r4uT+unOkg=,OvcnNnyVllzc4QfiYgEl+gDJlFVpacIT6r4uT+unOkg=,OvcnNnyVllzc4QfiYgEl+gDJlFVpacIT6r4uT+unOkg=,تهران,امروز شنبه ست و فقط ١٪ مردم مثل   من خوشحالن، چون ما یه رویا داریم که براش بجنگیم,51,138,412,250,2018-01-29,fa,0.204,0.552,1.6480000000000001,16,81,1,0,0,1,2018-10-06 14:52,bot
9321,d38c505a1be0ade8a395cb7fd9de8aecdad9e11f5eb483a94cc2d6aea305d551,d38c505a1be0ade8a395cb7fd9de8aecdad9e11f5eb483a94cc2d6aea305d551,d38c505a1be0ade8a395cb7fd9de8aecdad9e11f5eb483a94cc2d6aea305d551,"Düsseldorf, Deutschland",Lokale Nachrichten aus Düsseldorf. Hier kannst Du wichtige und aktuelle Nachrichten finden. Lies die News aus Deiner Stadt und schreib uns in die DN!,233,190,434,169,2017-04-13,de,1.378698225,1.124260355,2.568047337,24,149,3,0,0,1,2017-09-29 12:32,bot
8647,d8b0abf2de5dbf3ffc95051a36ed80fa2cda0b92efe487086cd1137e7d352b78,d8b0abf2de5dbf3ffc95051a36ed80fa2cda0b92efe487086cd1137e7d352b78,d8b0abf2de5dbf3ffc95051a36ed80fa2cda0b92efe487086cd1137e7d352b78,Москва,Сделаем виртуальное пространство российской территорией,12005,876,1978,723,2014-01-04,ru,16.604426,1.211618257,2.73582296,5,55,1,0,0,1,2015-12-28 17:55,bot
9312,3074563039,St. Louis Online,StLouisOnline,"St Louis, MO","Breaking news, weather, traffic and more for St. Louis. DM us anytime. RTs not endorsements",23262,10534,8576,880,2015-03-12,en,26.43409091,11.97045455,9.745454545,14,91,4,0,0,1,2017-08-08 22:52,bot
1968,iW1TmJjnSSdAxE1A3OF8fnS0IqbWg05qSeDO8HsnLAs=,iW1TmJjnSSdAxE1A3OF8fnS0IqbWg05qSeDO8HsnLAs=,iW1TmJjnSSdAxE1A3OF8fnS0IqbWg05qSeDO8HsnLAs=,,just follow me...,667,126,254,745,2016-05-14,en,0.895302013,0.169127517,0.34093959700000004,3,17,4,0,0,0,2018-05-29 09:38,bot
4316,jwLvi8YLpGWreM8veCEktH2jH6lP0eCL9Oucjd1o=,jwLvi8YLpGWreM8veCEktH2jH6lP0eCL9Oucjd1o=,jwLvi8YLpGWreM8veCEktH2jH6lP0eCL9Oucjd1o=,,"Sarcasm falls out of my mouth, just like stupid falls from yours",644,442,1202,1026,2015-10-25,en,0.6276803120000001,0.43079922,1.171539961,12,64,1,0,0,0,2018-08-16 19:54,bot
11114,ADZHIl8slsfFmRzxO4ddS1hjc3qDuw+VyXg1MJpfTRE=,ADZHIl8slsfFmRzxO4ddS1hjc3qDuw+VyXg1MJpfTRE=,ADZHIl8slsfFmRzxO4ddS1hjc3qDuw+VyXg1MJpfTRE=,"Barquisimeto, Lara","Soy Una mujer luchadora, fiel creyente en Nuestra Divina Pastora, protectora de #Venezuela",210,247,154,546,2016-01-25,es,0.384615385,0.452380952,0.282051282,13,90,1,1,0,1,2017-07-24 15:54,bot
6832,Tb1rY2m4G7qMGf6oFhXUC6n5iwC4g9Tx1j6eYyjgbAw=,Tb1rY2m4G7qMGf6oFhXUC6n5iwC4g9Tx1j6eYyjgbAw=,Tb1rY2m4G7qMGf6oFhXUC6n5iwC4g9Tx1j6eYyjgbAw=,IRAN,"یه سری استکان هست آدم میخواد چای بخوره دماغش میره تو استکان :|
 مهندسین یه فکری به حالش کنین ، خعلی رو مخه !",23,12,24,164,2017-12-27,en,0.140243902,0.073170732,0.146341463,21,108,2,0,0,1,2018-06-09 12:23,bot
8063,2b3d38e8a205e5dcb3652ae798e526ac8fda7a12caf6b817ad2d2fbc740b0e43,2b3d38e8a205e5dcb3652ae798e526ac8fda7a12caf6b817ad2d2fbc740b0e43,2b3d38e8a205e5dcb3652ae798e526ac8fda7a12caf6b817ad2d2fbc740b0e43,Russia,Misha Collins фандом #коллинз,741,69,3,1913,2009-10-08,ru,0.387349712,0.036069002,0.0015682170000000002,4,29,1,1,0,1,2015-01-03 17:29,bot
10751,Hz0BslgU7j8DkmcL++g9xFSo4rl3vB1qnUnPm9iu6sQ=,Hz0BslgU7j8DkmcL++g9xFSo4rl3vB1qnUnPm9iu6sQ=,Hz0BslgU7j8DkmcL++g9xFSo4rl3vB1qnUnPm9iu6sQ=,"New York, USA",Hardcore web ninja,425,108,140,504,2014-05-12,en,0.843253968,0.214285714,0.27777777800000003,3,18,1,0,0,1,2015-09-28 00:13,bot
7997,5fec825350c08c6ef517de1291747f3493626f5ed9652addb6eb67af34dd6d54,5fec825350c08c6ef517de1291747f3493626f5ed9652addb6eb67af34dd6d54,5fec825350c08c6ef517de1291747f3493626f5ed9652addb6eb67af34dd6d54,Новосибирск,Патриот своей страны и ещё нескольких других),562,207,1141,1139,2014-03-13,en,0.49341527700000004,0.18173836699999998,1.001755926,7,45,1,0,0,1,2017-04-25 10:52,bot
6358,f9ZKnBOhLDoT9R6unQGVRNwFiOwwPHVy2eHMyep7hEY=,f9ZKnBOhLDoT9R6unQGVRNwFiOwwPHVy2eHMyep7hEY=,f9ZKnBOhLDoT9R6unQGVRNwFiOwwPHVy2eHMyep7hEY=,"Irancy, France","ﻟﻌﻨﺖ ﺑﻪ ﺑﻌﻀﯽ ﺁﻫﻨﮕــــﺎ
 ﺑــﻪ ﺑﻌﻀﯽ ﺧﯿﺎﺑﻮﻧــــﺎ
 ﺑــﻪ ﺑﻌﻀﯽ ﺣﺮﻓـــــﺎ",36,33,9,432,2017-12-08,fa,0.083333333,0.076388889,0.020833333,10,66,1,0,0,1,2019-02-13 18:29,bot
10592,+OfqC132EuMruwHVYFJe74MjbhEX28BOiBY8vZK68o=,+OfqC132EuMruwHVYFJe74MjbhEX28BOiBY8vZK68o=,+OfqC132EuMruwHVYFJe74MjbhEX28BOiBY8vZK68o=,United States,Reserved,2,71,144,110,2015-03-10,en,0.018181818,0.645454545,1.309090909,1,8,1,0,0,1,2015-06-28 12:28,bot
12567,8.57685E+17,باباشَمَل,baba_shamaly,Tehran,"‏‏‏‏يارب مپسند كه لوتيان خار شوند//
توئیت میکنم قربتا الی الله
حقوقدان",7673,7537,6327,674,2017-04-27,en,11.384273,11.18249258,9.387240356,10,70,1,0,0,1,2019-03-02 18:31,bot
11082,6Sq3IQNU5lewjdr1g+FJmu7TOKTXqBJCNNxHXNueg0g=,6Sq3IQNU5lewjdr1g+FJmu7TOKTXqBJCNNxHXNueg0g=,6Sq3IQNU5lewjdr1g+FJmu7TOKTXqBJCNNxHXNueg0g=,"Vargas, Venezuela","Guerrilla Comunicacional, contra la mentira y falsedad de la derecha Venezolana. #EntreChavistasNosSeguimos.",448,726,522,637,2016-03-11,es,0.703296703,1.139717425,0.819466248,12,108,3,1,0,1,2017-12-08 16:20,bot
9413,cb0e4e594edf7b61c47c39940c45185527359b6eea632d98a526dc582798386f,cb0e4e594edf7b61c47c39940c45185527359b6eea632d98a526dc582798386f,cb0e4e594edf7b61c47c39940c45185527359b6eea632d98a526dc582798386f,Питер,Молодая мама и жена,2961,209,171,584,2014-05-23,en,5.070205479,0.35787671200000004,0.292808219,4,19,1,0,0,1,2015-12-28 17:07,bot
10823,6jb1FCTiqSnyIdlF4HX4eYhPuss6cNiU6sBasboV2z4=,6jb1FCTiqSnyIdlF4HX4eYhPuss6cNiU6sBasboV2z4=,6jb1FCTiqSnyIdlF4HX4eYhPuss6cNiU6sBasboV2z4=,,Bolivariano hasta que el Mar se seque.,14,4,17,565,2017-01-20,es,0.024778761,0.007079645999999999,0.030088496,7,38,2,0,0,0,2018-08-08 00:29,bot
260,7.82084E+17,یاغی,Yaghqi,کلوت شهداد,لیکن رفیق بر همه چیز مقدم است,4476,14767,2331,687,2016-10-01,en,6.515283843,21.49490539,3.3930131,7,29,1,0,0,1,2018-08-19 20:20,bot
10371,2370083fc399bf88145e9af3c1219c3117b3befa8d77be3fbbc3f2cc827857ef,2370083fc399bf88145e9af3c1219c3117b3befa8d77be3fbbc3f2cc827857ef,2370083fc399bf88145e9af3c1219c3117b3befa8d77be3fbbc3f2cc827857ef,,Explorer!,315,100,105,716,2013-08-25,en,0.439944134,0.139664804,0.146648045,1,9,1,0,0,0,2015-08-11 17:06,bot
10649,dMLMauJLSfQKGDxllrxn3twL3XGl9JlNb8KhRKb8qfA=,dMLMauJLSfQKGDxllrxn3twL3XGl9JlNb8KhRKb8qfA=,dMLMauJLSfQKGDxllrxn3twL3XGl9JlNb8KhRKb8qfA=,"New York, USA","Music evangelist  # 3 years  # My story-Devoted music nerd - Avid musicaholic ,",145,93,271,211,2015-03-10,en,0.687203791,0.440758294,1.28436019,8,79,1,1,0,1,2015-10-07 02:23,bot
9158,bda6190fa89d59d58d8b071f4ab6d59924cb231341eb24472869785e07613c23,bda6190fa89d59d58d8b071f4ab6d59924cb231341eb24472869785e07613c23,bda6190fa89d59d58d8b071f4ab6d59924cb231341eb24472869785e07613c23,United States,I don't care about perfection. I live in reality and based on originality. Forget looks and respect personality,13,190,510,880,2013-08-18,en,0.014772727,0.21590909100000003,0.579545455,18,111,3,0,0,1,2016-01-15 05:12,bot
9424,a8021babc0f13338d58fc0b4281eaf50d12bf2baa7404defa6ad444a43aef515,a8021babc0f13338d58fc0b4281eaf50d12bf2baa7404defa6ad444a43aef515,a8021babc0f13338d58fc0b4281eaf50d12bf2baa7404defa6ad444a43aef515,US,Atlanta,320,110,272,832,2014-06-02,en,0.384615385,0.13221153800000002,0.326923077,1,7,1,0,0,1,2016-09-11 15:33,bot
8572,35c061393582dd011f8f25e9a95f6286407eb6394212f1b5b65a6ccae7f6dd2a,35c061393582dd011f8f25e9a95f6286407eb6394212f1b5b65a6ccae7f6dd2a,35c061393582dd011f8f25e9a95f6286407eb6394212f1b5b65a6ccae7f6dd2a,,Sound producer,408,107,137,831,2013-08-18,en,0.490974729,0.128760529,0.16486161300000002,2,14,1,0,0,0,2015-11-27 00:41,bot
5046,3vmYKhz3P3gS13im5wSWvX5qI546TRvt852YziT20U=,3vmYKhz3P3gS13im5wSWvX5qI546TRvt852YziT20U=,3vmYKhz3P3gS13im5wSWvX5qI546TRvt852YziT20U=,به شما چه مربوطه؟!!!!!!!!!!!!!!!!!!!,گاهی😁 گاهی😊 گاهی 😡,19,105,204,377,2017-11-21,en,0.050397878,0.278514589,0.541114058,1,18,1,0,0,1,2018-12-03 16:25,bot
6639,34XfoucstnD+hB9KutkAUchSAuf+yDYUMm053WQ6rQ=,34XfoucstnD+hB9KutkAUchSAuf+yDYUMm053WQ6rQ=,34XfoucstnD+hB9KutkAUchSAuf+yDYUMm053WQ6rQ=,Khorramabad,"پلکهای مرطوب مرا باور کن
 این باران نیست که میبارد
 صدای خسته ی من است که از چشمانم بیرون می ریزند . . .",21,14,22,178,2018-01-08,en,0.11797752800000001,0.078651685,0.123595506,21,104,4,0,0,1,2018-07-05 12:58,bot
5325,TG1p8Fva8qKR67V3XLq1YXXe3i4iqJ1tiwazNKhW0=,TG1p8Fva8qKR67V3XLq1YXXe3i4iqJ1tiwazNKhW0=,TG1p8Fva8qKR67V3XLq1YXXe3i4iqJ1tiwazNKhW0=,Khorramabad,...,12,31,90,276,2018-01-04,en,0.043478261,0.112318841,0.326086957,0,3,4,0,0,1,2018-10-07 09:10,bot
12148,WioxRA3pvK4Bua0HVdP22VCygdPa4ydBvyXI6qZ5AU=,WioxRA3pvK4Bua0HVdP22VCygdPa4ydBvyXI6qZ5AU=,WioxRA3pvK4Bua0HVdP22VCygdPa4ydBvyXI6qZ5AU=,Estados Unidos,"Follow me, and I'll get you the best data from President Donald Trump, all the best news",1673,1008,2772,37,2017-06-02,es,45.21621622,27.24324324,74.91891892,17,88,1,0,0,1,2017-07-09 14:40,bot
4280,Se0K5wyWGyf+GPNSlFMbAm74nKz3DVCEKjMXL4tNT8=,Se0K5wyWGyf+GPNSlFMbAm74nKz3DVCEKjMXL4tNT8=,Se0K5wyWGyf+GPNSlFMbAm74nKz3DVCEKjMXL4tNT8=,,"If you’re reading this, then I’m already too late. Humanity has reached it’s final days. Please spend all that time tweeting.",787,80,612,1013,2015-11-07,en,0.776900296,0.078973346,0.604146101,24,125,4,0,0,0,2018-08-16 19:40,bot
10065,6e6963024649c71babc2bc418ce36311e968075a8bfdaf2533d109ce24f9a918,6e6963024649c71babc2bc418ce36311e968075a8bfdaf2533d109ce24f9a918,6e6963024649c71babc2bc418ce36311e968075a8bfdaf2533d109ce24f9a918,United States,Freelance music scholar. Organizer. Amateur introvert. Hipster-friendly social media guru,1,72,147,334,2015-03-10,en,0.0029940120000000003,0.215568862,0.44011976,9,89,4,0,0,1,2016-02-07 01:34,bot
899,lTqSWedFdolg7oXRvT9M09XBK1gEI4IIplOVsoFSjXU=,lTqSWedFdolg7oXRvT9M09XBK1gEI4IIplOVsoFSjXU=,lTqSWedFdolg7oXRvT9M09XBK1gEI4IIplOVsoFSjXU=,islamic,موسسة دارالولاية للثقافة والاعلام,826,3047,1956,315,2018-01-15,ar,2.622222222,9.673015872999999,6.20952381,4,33,1,0,0,1,2018-11-26 10:21,bot
10338,1a0ce3487aed3a35f5413b2be9792b8557f90415769101303e5fc2e687ef308f,1a0ce3487aed3a35f5413b2be9792b8557f90415769101303e5fc2e687ef308f,1a0ce3487aed3a35f5413b2be9792b8557f90415769101303e5fc2e687ef308f,United States,people say im fun,463,135,236,769,2013-08-15,en,0.602080624,0.17555266600000002,0.306892068,4,17,1,0,0,1,2015-09-23 19:14,bot
12019,o6OOUfPSyLDD9r5cNS4H4VCpR668mVtWa0VmFPfQ8UM=,o6OOUfPSyLDD9r5cNS4H4VCpR668mVtWa0VmFPfQ8UM=,o6OOUfPSyLDD9r5cNS4H4VCpR668mVtWa0VmFPfQ8UM=,,Do you want to know what Trump Reveal? Follow us and I'll show you all the important news of Donal Trump and the United States..! #TrumpTop,580,216,953,25,2017-01-03,es,23.2,8.64,38.12,25,139,3,1,0,0,2017-01-28 22:58,bot
9234,a15b388352042779a612bce58c6daaf9a7d35ee68f5fa512bcb7c6baf9c754ba,a15b388352042779a612bce58c6daaf9a7d35ee68f5fa512bcb7c6baf9c754ba,a15b388352042779a612bce58c6daaf9a7d35ee68f5fa512bcb7c6baf9c754ba,Atlanta,Happy husband and father!,22,38,217,137,2014-06-09,en,0.16058394199999998,0.277372263,1.583941606,4,25,1,0,0,1,2014-10-24 06:54,bot
10694,cK8brzR3bBLeWmhSSvEalZAUQyaYQaIyxQ+H4akhj6Y=,cK8brzR3bBLeWmhSSvEalZAUQyaYQaIyxQ+H4akhj6Y=,cK8brzR3bBLeWmhSSvEalZAUQyaYQaIyxQ+H4akhj6Y=,New York,Freelance bacon geek # : 10 years General foodaholic,197,108,116,474,2014-05-27,en,0.41561181399999997,0.22784810100000003,0.244725738,6,52,2,0,0,1,2015-09-13 03:53,bot
3362,bfTqDhX3PBnAW3IMklA4a1rUmPY0JxtfKY8TRy+e9eA=,bfTqDhX3PBnAW3IMklA4a1rUmPY0JxtfKY8TRy+e9eA=,bfTqDhX3PBnAW3IMklA4a1rUmPY0JxtfKY8TRy+e9eA=,,HO HO no,941,105,227,1127,2015-07-15,en,0.8349600709999999,0.09316770199999999,0.201419698,3,8,1,0,0,0,2018-08-15 20:22,bot
11493,KgpgAZAReo0I26jIiPSR0pBnF4+9DkHd8Crbp9OH50=,KgpgAZAReo0I26jIiPSR0pBnF4+9DkHd8Crbp9OH50=,KgpgAZAReo0I26jIiPSR0pBnF4+9DkHd8Crbp9OH50=,"Academia de la Guardia Real Imperial, Yinchorr","Soldado de Asalto del Imperio Galáctico, Siempre Fiel a las Ordenes de Lord @EL_WOOS y @LaCapitanPhasma",112,31,14,570,2017-01-20,es,0.19649122800000002,0.054385965,0.024561404,15,103,1,0,0,1,2018-08-13 00:30,bot
4043,x+8myJTUx6LDgyMibivn4yDfBtafEw7oO2BWf25kIh0=,x+8myJTUx6LDgyMibivn4yDfBtafEw7oO2BWf25kIh0=,x+8myJTUx6LDgyMibivn4yDfBtafEw7oO2BWf25kIh0=,,I’m indifferent to most items on the planet. Some people call me a Social Media Guru. I don’t correct them.,792,213,757,1039,2015-10-01,en,0.762271415,0.20500481199999998,0.728585178,22,107,4,0,0,0,2018-08-05 19:48,bot
25,j8DyOfg2n8eIhYokegb5l2PJcyxCE+SrjKKTuWxy4fI=,j8DyOfg2n8eIhYokegb5l2PJcyxCE+SrjKKTuWxy4fI=,j8DyOfg2n8eIhYokegb5l2PJcyxCE+SrjKKTuWxy4fI=,,Grup impulsor de la Crida Nacional per la República a Girona. Construïm junts un nou espai polític que faci la República. Uneix-te a la Crida,4,94,232,51,2018-10-30,en,0.078431373,1.843137255,4.549019608,24,141,3,0,0,0,2018-12-20 15:45,bot
8688,123f9bfa78a5f20ef9452f2915ea01c51269edf63e41b912809abb4de61cd1ea,123f9bfa78a5f20ef9452f2915ea01c51269edf63e41b912809abb4de61cd1ea,123f9bfa78a5f20ef9452f2915ea01c51269edf63e41b912809abb4de61cd1ea,USA,Someone is sitting in the shade today because someone planted a tree a long time ago.,3,13,112,261,2014-05-06,en,0.011494253000000001,0.049808429,0.429118774,16,85,2,0,0,1,2015-01-22 17:17,bot
10345,7eb14fadadcc90d500aa2e30f6d801cdc6cac1b55acd61e7c7d7c8922bc920db,7eb14fadadcc90d500aa2e30f6d801cdc6cac1b55acd61e7c7d7c8922bc920db,7eb14fadadcc90d500aa2e30f6d801cdc6cac1b55acd61e7c7d7c8922bc920db,,Ich studiere BWL und mag reisen!,248,88,113,441,2016-07-12,de,0.5623582770000001,0.199546485,0.256235828,6,32,1,0,0,0,2017-09-26 10:17,bot
1003,hv0qRxPml5pHzVW2B14ShJ27gOdk0k6EUAIeYhZtY0=,hv0qRxPml5pHzVW2B14ShJ27gOdk0k6EUAIeYhZtY0=,hv0qRxPml5pHzVW2B14ShJ27gOdk0k6EUAIeYhZtY0=,,"deputy ideas editor @qz, on the lookout for stories about the future of science, tech & careers",713,135,643,940,2016-01-19,en,0.758510638,0.14361702099999998,0.6840425529999999,16,95,1,0,0,0,2018-08-16 20:09,bot
1467,ArDzui92RRZqZj02AGUkzDHLTn35kkqZJNtOnr+WhfU=,ArDzui92RRZqZj02AGUkzDHLTn35kkqZJNtOnr+WhfU=,ArDzui92RRZqZj02AGUkzDHLTn35kkqZJNtOnr+WhfU=,Kingdom of Saudi Arabia,هذا زمن المحاربون,543,107,269,54,2017-11-30,en,10.05555556,1.9814814809999999,4.981481481,3,17,1,0,0,1,2018-01-23 15:42,bot
6626,hw51cDpGfY+VsRXdLex6oxki1GAAAgkZ6aTUiydW4U=,hw51cDpGfY+VsRXdLex6oxki1GAAAgkZ6aTUiydW4U=,hw51cDpGfY+VsRXdLex6oxki1GAAAgkZ6aTUiydW4U=,Mashhad,"در دنیا خط مستقیم وجود ندارد و تمام خطوط بدون استثنا منحنی و دایره وار است.  🚫مجاهد, داعشی, عرزشی🥊
کارشناسی هنر / هنرمند بیکار!",126,150,112,412,2018-01-08,en,0.305825243,0.36407767,0.27184466,21,127,2,0,0,1,2019-02-24 17:46,bot
6502,6QL3eYUG5dcUPwIUeq64oiJp7Jphr3UN5T0Vp2rr9Y=,6QL3eYUG5dcUPwIUeq64oiJp7Jphr3UN5T0Vp2rr9Y=,6QL3eYUG5dcUPwIUeq64oiJp7Jphr3UN5T0Vp2rr9Y=,دزفول,"بیچاره گل فروش
 تنها کسی است که ، وقتی با گل وارد خانه میشود همه غمگین میشوند . . .",31,75,183,386,2017-11-19,en,0.080310881,0.194300518,0.47409326399999996,16,83,4,0,0,1,2018-12-10 13:35,bot
12012,TZYU3lT+4i8Akzdt9d9coOXulONzmMOVCU6sYfBj5A=,TZYU3lT+4i8Akzdt9d9coOXulONzmMOVCU6sYfBj5A=,TZYU3lT+4i8Akzdt9d9coOXulONzmMOVCU6sYfBj5A=,Estados Unidos,"Disclaimer:Use of military rank, job titles, and photographs in uniform does not imply an endorsement by the Department of the Air Force or the DoD.",2348,1036,3238,53,2017-06-02,es,44.30188679,19.54716981,61.09433962,26,148,3,0,0,1,2017-07-25 13:10,bot
4277,GCkETO3jvpW02jyKApueNzr+V65WY5oUYJkF8CndrAk=,GCkETO3jvpW02jyKApueNzr+V65WY5oUYJkF8CndrAk=,GCkETO3jvpW02jyKApueNzr+V65WY5oUYJkF8CndrAk=,,"Responsive Design, Web Design, SEO, Social Media, Support",670,188,1582,562,2017-01-11,en,1.192170819,0.334519573,2.8149466189999997,8,57,1,0,0,0,2018-07-27 20:00,bot
2531,EBIhBDIxf0z2lk1x0JE0r6kdNwOQszmDtzKvBAhlxA=,EBIhBDIxf0z2lk1x0JE0r6kdNwOQszmDtzKvBAhlxA=,EBIhBDIxf0z2lk1x0JE0r6kdNwOQszmDtzKvBAhlxA=,,I’m not smart. I just wear glasses.,632,301,1421,1023,2015-10-16,en,0.617790811,0.294232649,1.389051808,8,35,3,0,0,0,2018-08-04 13:29,bot
210,b0be3fe49b9786886f3db1f7537875c74bd06357f1591eac419386a0596ae173,b0be3fe49b9786886f3db1f7537875c74bd06357f1591eac419386a0596ae173,b0be3fe49b9786886f3db1f7537875c74bd06357f1591eac419386a0596ae173,Iran,Music+TV+Films+Food+Tea+Coffee+Oxford+Google= LIFE,663,327,2296,765,2016-07-12,en,0.8666666670000001,0.42745098,3.00130719,1,50,1,0,0,1,2018-08-16 19:21,bot
8156,a207e9877ab107f8e8b7d6359150902303b47d08a0aba7ebba66bacb95d9eeb3,a207e9877ab107f8e8b7d6359150902303b47d08a0aba7ebba66bacb95d9eeb3,a207e9877ab107f8e8b7d6359150902303b47d08a0aba7ebba66bacb95d9eeb3,Елец,менеджер по работе с клиентами,2746,141,122,608,2014-04-29,ru,4.516447368,0.231907895,0.200657895,5,30,1,0,0,1,2015-12-28 11:52,bot
6279,5lshzJZVsx9uWY5n+YETq82ieBMu+ZLUbUA6VUci+M=,5lshzJZVsx9uWY5n+YETq82ieBMu+ZLUbUA6VUci+M=,5lshzJZVsx9uWY5n+YETq82ieBMu+ZLUbUA6VUci+M=,IRAN,همه از خاکیم و به خاک برمیگردیم,31,35,255,79,2017-11-17,en,0.39240506299999994,0.443037975,3.227848101,7,31,1,0,0,1,2018-02-04 15:43,bot
